          	     	Total   	Interval 	Highest	Hi Time  	Lowest 	Lo Time  
Date      	Time 	(counts)	(minutes)	(cpm)  	(seconds)	(cpm)  	(seconds)
2023/08/10	17:22	50      	1        	64     	52       	40     	2        	
2023/08/10	17:23	31      	1        	48     	1        	20     	42       	
2023/08/10	17:24	46      	1        	52     	30       	32     	0        	
2023/08/10	17:25	42      	1        	50     	57       	34     	29       	
2023/08/10	17:26	37      	1        	48     	54       	26     	27       	
2023/08/10	17:27	41      	1        	52     	19       	38     	27       	
2023/08/10	17:28	35      	1        	44     	37       	26     	18       	
2023/08/10	17:29	37      	1        	46     	56       	26     	36       	
2023/08/10	17:30	39      	1        	56     	12       	30     	51       	
2023/08/10	17:31	38      	1        	42     	56       	26     	51       	
2023/08/10	17:32	39      	1        	58     	14       	22     	43       	
2023/08/10	17:33	31      	1        	50     	3        	28     	33       	
2023/08/10	17:34	36      	1        	56     	37       	18     	8        	
2023/08/10	17:35	34      	1        	40     	51       	22     	1        	
2023/08/10	17:36	38      	1        	44     	56       	30     	25       	
2023/08/10	17:37	46      	1        	56     	40       	36     	9        	
2023/08/10	17:38	29      	1        	44     	1        	20     	50       	
2023/08/10	17:39	28      	1        	36     	22       	20     	37       	
2023/08/10	17:40	33      	1        	38     	38       	22     	16       	
2023/08/10	17:41	28      	1        	42     	58       	14     	28       	
2023/08/10	17:42	25      	1        	40     	0        	18     	50       	
2023/08/10	17:43	38      	1        	48     	33       	22     	1        	
2023/08/10	17:44	44      	1        	56     	57       	24     	11       	
2023/08/10	17:45	43      	1        	54     	18       	34     	59       	
2023/08/10	17:46	46      	1        	54     	58       	34     	15       	
2023/08/10	17:47	24      	1        	54     	0        	16     	36       	
2023/08/10	17:48	33      	1        	40     	6        	28     	42       	
2023/08/10	17:49	37      	1        	42     	35       	32     	0        	
2023/08/10	17:50	41      	1        	54     	35       	26     	8        	
2023/08/10	17:51	32      	1        	40     	30       	26     	14       	
2023/08/10	17:52	27      	1        	32     	20       	20     	3        	
2023/08/10	17:53	37      	1        	44     	28       	24     	0        	
2023/08/10	17:54	45      	1        	50     	27       	34     	0        	
2023/08/10	17:55	40      	1        	52     	10       	32     	43       	
2023/08/10	17:56	43      	1        	56     	18       	32     	40       	
2023/08/10	17:57	38      	1        	48     	35       	34     	51       	
2023/08/10	17:58	37      	1        	42     	49       	28     	26       	
2023/08/10	17:59	41      	1        	46     	6        	30     	36       	
